"Account","AcctName","AcctDesc","TableName","Annualize","CBSAccount","FPRAccount","STATAcctMain","STATAcctState","STATAcctGraph","STATAcctTable8"
"Acct_475J","Amount of Secured by Non-Owner Occupied Non-farm, Non- Residential Property member business loans granted or purchased YTD","Amount of Secured by Non-Owner Occupied Non-farm, Non- Residential Property member business loans granted or purchased YTD","FS220H",0,0,0,0,0,0,0
"Acct_475J1","Amt of purchased business loans/participation interests to nonmbrs purchased YTD secured by non-owner occupied non-farm, non- residential property","Amount of purchased business loans or participation interests to nonmembers purchased YTD secured by non-owner occupied non-farm, non- residential property","FS220H",0,0,0,0,0,0,0
"Acct_475J2","Dollar Amount of Member Commercial loans Secured by Non-Owner Occupied Non-Farm, Non-Residential Property granted or purchased YTD","Dollar Amount of Member Commercial loans Secured by Non-Owner Occupied Non-Farm, Non-Residential Property granted or purchased YTD","FS220L",0,0,0,0,0,0,0
"Acct_475J3","Dollar Amount of Purchased or participation interests in commercial loans to nonmembers Secured by Non-Owner Occupied, Non-Farm, Non-Residential Property purchased YTD","Dollar Amount of Purchased or participation interests in commercial loans to nonmembers Secured by Non-Owner Occupied, Non-Farm, Non-Residential Property purchased YTD","FS220L",0,0,0,0,0,0,0
"Acct_475K","Amount of real estate secured member business loans granted or purchased YTD","Amount of real estate secured member business loans granted or purchased YTD","FS220H",0,0,0,0,0,0,0
"Acct_475K1","Amount of purchased YTD purchased real estate secured business loans or participation interests to nonmembers ","Amount of purchased YTD purchased real estate secured business loans or participation interests to nonmembers ","FS220H",0,0,0,0,0,0,0
"Acct_475K2","Total Dollar amount of real estate secured member commercial loans granted or purchased YTD","Total Dollar amount of real estate secured member commercial loans granted or purchased YTD","FS220L",0,0,0,0,0,0,0
"Acct_475K3","Total Dollar amount of real estate secured commercial loans to nonmembers purchased YTD","Total Dollar amount of real estate secured commercial loans to nonmembers purchased YTD","FS220L",0,0,0,0,0,0,0
"Acct_475L","Amount of Commercial and industrial loans granted or purchased YTD","Amount of Commercial and industrial loans granted or purchased YTD","FS220H",0,0,0,0,0,0,0
"Acct_475L1","Amount of purchased business loans or participation interests to nonmembers purchased YTD commercial and industrial loans","Amount of purchased business loans or participation interests to nonmembers purchased YTD commercial and industrial loans","FS220H",0,0,0,0,0,0,0
"Acct_475L2","Dollar Amount of Member Commercial and Industrial loans granted or purchased YTD","Dollar Amount of Member Commercial and Industrial loans granted or purchased YTD","FS220L",0,0,0,0,0,0,0
"Acct_475L3","Dollar Amount of Purchased or participation interests in Commercial and Industrial loans to nonmembers purchased YTD","Dollar Amount of Purchased or participation interests in Commercial and Industrial loans to nonmembers purchased YTD","FS220L",0,0,0,0,0,0,0
"Acct_475M","Dollar Amount of Member Commercial loans Secured by Multifamily Property granted or purchased YTD","Dollar Amount of Member Commercial loans Secured by Multifamily Property granted or purchased YTD","FS220L",0,0,0,0,0,0,0
"Acct_475M1","Dollar Amount of Purchased or participation interests in commercial loans to nonmembers Secured by Multifamily Property purchased YTD","Dollar Amount of Purchased or participation interests in commercial loans to nonmembers Secured by Multifamily Property purchased YTD","FS220L",0,0,0,0,0,0,0
"Acct_481","Amount granted year to date for agricultural related business purpose loans.","Not already reported as a member business loan. This account was used prior to March 1994.","FS220A",0,0,0,1,0,0,0
"Acct_482","Amount granted year to date for all other business purpose loans.","Not already reported as a member business loan. This account was used prior to March 1994.","FS220A",0,0,0,1,0,0,0
"Acct_521","Interest Rate of Unsecured Credit Card Loans","Rate of Unsecured Credit Card Loans amount.","FS220",0,0,0,1,0,0,0
"Acct_522","Interest Rate of All Other Unsecured Loans/Lines of Credit","Rate of All Other Unsecured Loans (other than credit cards) amount.","FS220",0,0,0,1,0,0,0
"Acct_522A","Interest Rate of Payday Alternative Loans (PAL loans)","Interest Rate of Payday Alternative Loans (PAL loans)","FS220H",0,0,0,0,0,0,0
"Acct_523","Interest Rate of New Vehicle Loans","Rate of New Vehicle Loans amount.","FS220",0,0,0,1,0,0,0
"Acct_524","Interest Rate of Used Vehicle Loans","Rate of Used Vehicle Loans amount.","FS220",0,0,0,1,0,0,0
"Acct_525","Interest Rate of Commercial Loans/Lines of Credit Real Estate Secured","Interest Rate of Commercial Loans/Lines of Credit Real Estate Secured","FS220L",0,0,0,0,0,0,0
"Acct_526","Interest Rate of Commercial Loans/Lines of Credit Not Real Estate Secured","Interest Rate of Commercial Loans/Lines of Credit Not Real Estate Secured","FS220L",0,0,0,0,0,0,0
"Acct_532","Dividend/Interest Rate of Money Market Shares with Minimum Balance Requirement, Withdraw Limitations, and no Fixed Maturity","Report the rate paid on credit union share accounts as of the last day of the reporting period.  Rates should be stated in terms of basis points (i.e., 6.5% = 0650).  In situations where more than one rate applies, use the most common rate.","FS220A",0,0,0,1,0,0,0
"Acct_547","Dividend/Interest Rate of Share Certificates with 1 Year Maturity","Report the rate paid on credit union share accounts as of the last day of the reporting period.  Rates should be stated in terms of basis points (i.e., 6.5% = 0650).  In situations where more than one rate applies, use the most common rate.","FS220A",0,0,0,1,0,0,0
"Acct_548","Amount of First Mortgage Loans/Lines of Credit Charged Off Year-to-Date","Report the dollar amount of real estate loans secured by a first lien charged off year-to-date.","FS220A",1,0,0,1,0,0,0
"Acct_549","Amount of Other Real Estate Loans/Lines of Credit Charged Off Year-to-Date","Report the dollar amount of real estate loans not secured by a first lien that were charged off year-to-date.","FS220A",1,0,0,1,0,0,0
"Acct_550","Total Amount of All Loans Charged Off Year-to-Date","Report the dollar amount of loans charged off year-to-date.","FS220",1,1,1,1,1,0,1
"Acct_550C","Total Amount of All Other Loans Charged Off Year-to-Date","Total Amount of All Other Loans Charged Off Year-to-Date","FS220C",0,0,0,0,0,0,0
"Acct_550C1","Amount of New Vehicle Loans YTD Charge Offs","Amount of New Vehicle Loans YTD Charge Offs","FS220I",0,0,0,0,0,0,0
"Acct_550C2","Amount of Used Vehicle Loans YTD Charge Offs","Amount of Used Vehicle Loans YTD Charge Offs","FS220I",0,0,0,0,0,0,0
"Acct_550D","Total Amount of All Leases Receivables Charged Off Year-to-Date","Total Amount of All Leases Receivables Charged Off Year-to-Date.","FS220C",0,0,0,0,0,0,0
"Acct_550E","Total Amount of Indirect Loans Charged Off Year-to-Date","Total Amount of Indirect Loans Charged Off Year-to-Date.","FS220C",0,0,0,0,0,0,0
"Acct_550F","Total Amount of All Participation Loans Charged Off Year-to-Date","Total Amount of All Participation Loans Charged Off Year-to-Date.","FS220C",0,0,0,0,0,0,0
"Acct_550G","Total Amount of Member Business Loans excluding Agriculture Loans Charged Off Year-to-Date","Total Amount of Member Business Loans excluding Agriculture Loans Charged Off Year-to-Date.","FS220C",0,0,0,0,0,0,0
"Acct_550G1","Amount of Member Business Loans Secured by Real Estate YTD Charge Offs","Amount of Member Business Loans Secured by Real Estate YTD Charge Offs","FS220I",0,0,0,0,0,0,0
"Acct_550G2","Amount of Member Business Loans NOT Secured by Real Estate YTD Charge Offs","Amount of Member Business Loans NOT Secured by Real Estate YTD Charge Offs","FS220I",0,0,0,0,0,0,0
"Acct_550G3","Dollar Amount of Member Commercial Loans Secured by Real Estate Charged Off YTD","Dollar Amount of Member Commercial Loans Secured by Real Estate Charged Off YTD","FS220L",0,0,0,0,0,0,0
"Acct_550G4","Dollar Amount of Member Commercial Loans NOT Secured by Real Estate Charged Off YTD","Dollar Amount of Member Commercial Loans NOT Secured by Real Estate Charged Off YTD","FS220L",0,0,0,0,0,0,0
"Acct_550H","Total Amount of Agriculture Loans Charged Off Year-to-Date","Total Amount of Agriculture Loans Charged Off Year-to-Date.","FS220C",0,0,0,0,0,0,0
"Acct_550H1","Dollar Amount of Agricultural Loans Charged Off YTD","Dollar Amount of Agricultural Loans Charged Off YTD","FS220L",0,0,0,0,0,0,0
"Acct_550I","Total Amount of Delinquent Interest Only and Payment Option 1st Mortgage Loans Charged Off Year-to-Date.","Total Amount of Delinquent Interest Only and Payment Option 1st Mortgage Loans Charged Off Year-to-Date.","FS220B",0,0,0,0,0,0,0
"Acct_550J","Total Amount of Modified 1st Mortgage Real Estate Loans Charged Off Year-to-Date","Total Amount Modified 1st Mortgage Real Estate Loans Charged Off Year-to-Date","FS220A",0,0,0,0,0,0,0
"Acct_550K","Total Amount of Modified Other Real Estate Loans/Lines of Credit Charged Off Year-to-Date","Total Amount Other Real Estate Loans/Lines of Credit Charged Off Year-to-Date","FS220A",0,0,0,0,0,0,0
"Acct_550L","Total Amount of Modified Business Loans also reported as Real Estate Loans Charged Off Year-to-Date","Total Amount Modified Real Estate Loans also reported as business loans Charged Off Year-to-Date","FS220A",0,0,0,0,0,0,0
"Acct_550M","Total Amount of Interest Only & Payment Option Other RE/LOCs Charge Offs YTD","Total Amount of Interest Only & Payment Option Other RE/LOCs Loans- Charged Off off Year-to-Date","FS220G",0,0,0,0,0,0,0
"Acct_550N","Total Amount of Residential Construction Excluding Business Purpose Loan Charge Offs YTD","Total Amount of Residential Construction - excluding Business Purposes- Charged Off Year-to-Date","FS220G",0,0,0,0,0,0,0
"Acct_550N1","Dollar Amount of Residential Construction - excluding Commercial Purposes Charged Off YTD","Dollar Amount of Residential Construction - excluding Commercial Purposes Charged Off YTD","FS220L",0,0,0,0,0,0,0
"Acct_550P","Total Amount of Nonmember Business Loan Charge Offs YTD","Total Amount of Nonmember Business Loans- Charged Off Year-to-Date","FS220G",0,0,0,0,0,0,0
"Acct_550P1","Amount of Nonmember Business Secured By Real Estate YTD Charge Offs","Amount of Nonmember Business Secured By Real Estate YTD Charge Offs","FS220I",0,0,0,0,0,0,0
"Acct_550P2","Amount of Nonmember Business NOT Secured By Real Estate YTD Charge Offs","Amount of Nonmember Business NOT Secured By Real Estate YTD Charge Offs","FS220I",0,0,0,0,0,0,0
"Acct_550P3","Dollar Amount of Nonmember Commercial Secured By Real Estate Charged Off YTD","Dollar Amount of Nonmember Commercial Secured By Real Estate Charged Off YTD","FS220L",0,0,0,0,0,0,0
"Acct_550P4","Dollar Amount of Nonmember Commercial NOT Secured By Real Estate Charged Off YTD","Dollar Amount of Nonmember Commercial NOT Secured By Real Estate Charged Off YTD","FS220L",0,0,0,0,0,0,0
